world_rank,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,year
2.760000000000000000e+02,3.450000000000000000e+01,3.729999999999999716e+01,2.750000000000000000e+01,5.510000000000000142e+01,3.180000000000000071e+01,5.000000000000000000e+01,2.933600000000000000e+04,1.630000000000000071e+01,2.015000000000000000e+03
2.760000000000000000e+02,2.519999999999999929e+01,8.040000000000000568e+01,2.780000000000000071e+01,5.510000000000000142e+01,4.470000000000000284e+01,5.000000000000000000e+01,1.648900000000000000e+04,2.539999999999999858e+01,2.015000000000000000e+03
2.760000000000000000e+02,2.160000000000000142e+01,8.420000000000000284e+01,2.850000000000000000e+01,5.379999999999999716e+01,4.970000000000000284e+01,5.000000000000000000e+01,1.714200000000000000e+04,2.110000000000000142e+01,2.015000000000000000e+03
2.760000000000000000e+02,4.010000000000000142e+01,2.889999999999999858e+01,4.000000000000000000e+01,4.070000000000000284e+01,4.260000000000000142e+01,5.000000000000000000e+01,3.085000000000000000e+04,1.860000000000000142e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.860000000000000142e+01,4.879999999999999716e+01,1.930000000000000071e+01,5.970000000000000284e+01,3.220000000000000284e+01,5.000000000000000000e+01,2.829600000000000000e+04,1.300000000000000000e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.239999999999999858e+01,7.309999999999999432e+01,2.300000000000000000e+01,5.579999999999999716e+01,3.110000000000000142e+01,5.000000000000000000e+01,9.567000000000000000e+03,1.950000000000000000e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.030000000000000071e+01,4.550000000000000000e+01,1.780000000000000071e+01,6.450000000000000000e+01,3.270000000000000284e+01,5.000000000000000000e+01,5.570000000000000000e+03,2.539999999999999858e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.150000000000000000e+01,5.389999999999999858e+01,2.430000000000000071e+01,5.010000000000000142e+01,2.939999999999999858e+01,5.000000000000000000e+01,5.143800000000000000e+04,1.300000000000000000e+01,2.015000000000000000e+03
3.010000000000000000e+02,4.070000000000000284e+01,2.910000000000000142e+01,1.040000000000000036e+01,6.329999999999999716e+01,3.239999999999999858e+01,5.000000000000000000e+01,7.086000000000000000e+03,8.300000000000000711e+00,2.015000000000000000e+03
3.010000000000000000e+02,2.010000000000000142e+01,7.179999999999999716e+01,2.060000000000000142e+01,5.750000000000000000e+01,3.060000000000000142e+01,5.000000000000000000e+01,3.271300000000000000e+04,3.039999999999999858e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.180000000000000071e+01,4.220000000000000284e+01,1.430000000000000071e+01,5.750000000000000000e+01,3.460000000000000142e+01,5.000000000000000000e+01,2.071300000000000000e+04,1.080000000000000071e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.119999999999999929e+01,6.229999999999999716e+01,1.319999999999999929e+01,7.079999999999999716e+01,2.910000000000000142e+01,5.000000000000000000e+01,1.044100000000000000e+04,1.100000000000000000e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.700000000000000000e+01,4.150000000000000000e+01,1.650000000000000000e+01,6.100000000000000000e+01,3.920000000000000284e+01,5.000000000000000000e+01,2.137900000000000000e+04,1.509999999999999964e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.160000000000000142e+01,4.979999999999999716e+01,2.439999999999999858e+01,5.850000000000000000e+01,5.060000000000000142e+01,5.000000000000000000e+01,4.488000000000000000e+03,1.459999999999999964e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.400000000000000000e+01,8.920000000000000284e+01,2.480000000000000071e+01,5.020000000000000284e+01,3.620000000000000284e+01,5.000000000000000000e+01,2.793000000000000000e+04,2.000000000000000000e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.460000000000000142e+01,4.379999999999999716e+01,1.719999999999999929e+01,7.050000000000000000e+01,3.339999999999999858e+01,5.000000000000000000e+01,7.131000000000000000e+03,7.099999999999999645e+00,2.015000000000000000e+03
3.010000000000000000e+02,2.780000000000000071e+01,3.670000000000000284e+01,2.110000000000000142e+01,6.329999999999999716e+01,3.200000000000000000e+01,5.000000000000000000e+01,2.257800000000000000e+04,1.680000000000000071e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.760000000000000142e+01,4.289999999999999858e+01,2.660000000000000142e+01,5.579999999999999716e+01,6.779999999999999716e+01,5.000000000000000000e+01,3.002500000000000000e+04,2.219999999999999929e+01,2.015000000000000000e+03
3.010000000000000000e+02,1.969999999999999929e+01,2.689999999999999858e+01,2.480000000000000071e+01,6.559999999999999432e+01,2.919999999999999929e+01,5.000000000000000000e+01,2.742000000000000000e+04,3.169999999999999929e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.229999999999999716e+01,3.750000000000000000e+01,2.810000000000000142e+01,5.070000000000000284e+01,3.420000000000000284e+01,5.000000000000000000e+01,1.209860000000000000e+05,3.229999999999999716e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.869999999999999929e+01,1.939999999999999858e+01,3.470000000000000284e+01,5.039999999999999858e+01,8.620000000000000284e+01,5.000000000000000000e+01,1.097700000000000000e+04,1.869999999999999929e+01,2.015000000000000000e+03
3.010000000000000000e+02,4.339999999999999858e+01,2.069999999999999929e+01,3.879999999999999716e+01,2.800000000000000000e+01,4.450000000000000000e+01,5.000000000000000000e+01,2.709500000000000000e+04,1.530000000000000071e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.250000000000000000e+01,3.700000000000000000e+01,2.519999999999999929e+01,5.410000000000000142e+01,5.889999999999999858e+01,5.000000000000000000e+01,5.135100000000000000e+04,1.660000000000000142e+01,2.015000000000000000e+03
3.010000000000000000e+02,4.070000000000000284e+01,2.969999999999999929e+01,2.069999999999999929e+01,5.389999999999999858e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.138100000000000000e+04,8.400000000000000355e+00,2.015000000000000000e+03
3.010000000000000000e+02,2.919999999999999929e+01,7.609999999999999432e+01,2.510000000000000142e+01,4.750000000000000000e+01,3.670000000000000284e+01,5.000000000000000000e+01,1.283000000000000000e+04,1.880000000000000071e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.110000000000000142e+01,8.820000000000000284e+01,2.339999999999999858e+01,5.379999999999999716e+01,4.950000000000000000e+01,5.000000000000000000e+01,1.218700000000000000e+04,1.650000000000000000e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.560000000000000142e+01,5.210000000000000142e+01,1.839999999999999858e+01,6.529999999999999716e+01,2.880000000000000071e+01,5.000000000000000000e+01,4.328000000000000000e+04,4.339999999999999858e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.760000000000000142e+01,3.879999999999999716e+01,2.710000000000000142e+01,4.539999999999999858e+01,3.110000000000000142e+01,5.000000000000000000e+01,2.574200000000000000e+04,1.300000000000000000e+01,2.015000000000000000e+03
3.010000000000000000e+02,1.900000000000000000e+01,4.700000000000000000e+01,1.680000000000000071e+01,6.700000000000000000e+01,3.600000000000000000e+01,5.000000000000000000e+01,1.465000000000000000e+04,2.689999999999999858e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.189999999999999858e+01,4.920000000000000284e+01,1.369999999999999929e+01,6.409999999999999432e+01,4.420000000000000284e+01,5.000000000000000000e+01,3.605100000000000000e+04,4.660000000000000142e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.160000000000000142e+01,8.670000000000000284e+01,2.900000000000000000e+01,3.929999999999999716e+01,2.910000000000000142e+01,5.000000000000000000e+01,1.269500000000000000e+04,1.980000000000000071e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.929999999999999716e+01,3.310000000000000142e+01,2.580000000000000071e+01,4.420000000000000284e+01,4.320000000000000284e+01,5.000000000000000000e+01,4.032500000000000000e+04,4.370000000000000284e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.760000000000000142e+01,4.720000000000000284e+01,2.400000000000000000e+01,5.020000000000000284e+01,5.000000000000000000e+01,5.000000000000000000e+01,9.703000000000000000e+03,1.519999999999999929e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.160000000000000142e+01,4.339999999999999858e+01,2.939999999999999858e+01,4.820000000000000284e+01,4.350000000000000000e+01,5.000000000000000000e+01,2.857600000000000000e+04,2.780000000000000071e+01,2.015000000000000000e+03
3.010000000000000000e+02,1.630000000000000071e+01,4.510000000000000142e+01,6.500000000000000000e+00,8.300000000000000000e+01,2.860000000000000142e+01,5.000000000000000000e+01,5.606000000000000000e+04,3.870000000000000284e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.910000000000000142e+01,2.069999999999999929e+01,1.369999999999999929e+01,7.500000000000000000e+01,3.439999999999999858e+01,5.000000000000000000e+01,1.247000000000000000e+04,1.519999999999999929e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.639999999999999858e+01,3.479999999999999716e+01,1.650000000000000000e+01,5.150000000000000000e+01,3.450000000000000000e+01,5.000000000000000000e+01,2.857000000000000000e+03,2.600000000000000089e+00,2.015000000000000000e+03
3.010000000000000000e+02,2.069999999999999929e+01,4.039999999999999858e+01,1.819999999999999929e+01,6.800000000000000000e+01,3.289999999999999858e+01,5.000000000000000000e+01,6.257700000000000000e+04,1.830000000000000071e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.239999999999999858e+01,3.670000000000000284e+01,1.880000000000000071e+01,6.920000000000000284e+01,3.770000000000000284e+01,5.000000000000000000e+01,4.724700000000000000e+04,1.800000000000000000e+01,2.015000000000000000e+03
3.010000000000000000e+02,1.950000000000000000e+01,6.709999999999999432e+01,2.050000000000000000e+01,6.120000000000000284e+01,7.259999999999999432e+01,5.000000000000000000e+01,2.221000000000000000e+04,1.269999999999999929e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.150000000000000000e+01,6.690000000000000568e+01,2.510000000000000142e+01,4.989999999999999858e+01,3.069999999999999929e+01,5.000000000000000000e+01,7.828000000000000000e+03,1.590000000000000036e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.060000000000000142e+01,5.929999999999999716e+01,1.730000000000000071e+01,5.689999999999999858e+01,4.820000000000000284e+01,5.000000000000000000e+01,2.409900000000000000e+04,4.539999999999999858e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.289999999999999858e+01,4.560000000000000142e+01,2.219999999999999929e+01,5.870000000000000284e+01,4.250000000000000000e+01,5.000000000000000000e+01,1.004500000000000000e+04,9.500000000000000000e+00,2.015000000000000000e+03
3.010000000000000000e+02,3.339999999999999858e+01,3.610000000000000142e+01,2.160000000000000142e+01,5.110000000000000142e+01,3.689999999999999858e+01,5.000000000000000000e+01,1.593000000000000000e+04,1.259999999999999964e+01,2.015000000000000000e+03
3.010000000000000000e+02,1.789999999999999858e+01,4.370000000000000284e+01,1.200000000000000000e+01,7.270000000000000284e+01,3.080000000000000071e+01,5.000000000000000000e+01,5.841300000000000000e+04,1.540000000000000036e+01,2.015000000000000000e+03
3.010000000000000000e+02,2.080000000000000071e+01,4.160000000000000142e+01,1.359999999999999964e+01,7.000000000000000000e+01,2.850000000000000000e+01,5.000000000000000000e+01,4.929200000000000000e+04,1.409999999999999964e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.200000000000000000e+01,3.069999999999999929e+01,1.519999999999999929e+01,6.100000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,2.306500000000000000e+04,1.069999999999999929e+01,2.015000000000000000e+03
3.010000000000000000e+02,3.600000000000000000e+01,2.150000000000000000e+01,3.310000000000000142e+01,4.020000000000000284e+01,8.859999999999999432e+01,5.000000000000000000e+01,4.750800000000000000e+04,1.590000000000000036e+01,2.015000000000000000e+03
3.510000000000000000e+02,2.380000000000000071e+01,6.579999999999999716e+01,2.850000000000000000e+01,3.989999999999999858e+01,4.389999999999999858e+01,5.000000000000000000e+01,1.742200000000000000e+04,1.590000000000000036e+01,2.015000000000000000e+03
3.510000000000000000e+02,2.069999999999999929e+01,6.650000000000000000e+01,2.060000000000000142e+01,5.220000000000000284e+01,3.300000000000000000e+01,5.000000000000000000e+01,9.252000000000000000e+03,1.919999999999999929e+01,2.015000000000000000e+03
3.510000000000000000e+02,2.130000000000000071e+01,5.389999999999999858e+01,1.290000000000000036e+01,6.179999999999999716e+01,3.479999999999999716e+01,5.000000000000000000e+01,1.252000000000000000e+04,3.550000000000000000e+01,2.015000000000000000e+03
3.510000000000000000e+02,2.750000000000000000e+01,4.860000000000000142e+01,1.910000000000000142e+01,5.200000000000000000e+01,3.739999999999999858e+01,5.000000000000000000e+01,2.142800000000000000e+04,6.779999999999999716e+01,2.015000000000000000e+03
3.510000000000000000e+02,1.910000000000000142e+01,5.210000000000000142e+01,1.719999999999999929e+01,6.260000000000000142e+01,3.360000000000000142e+01,5.000000000000000000e+01,3.530800000000000000e+04,1.610000000000000142e+01,2.015000000000000000e+03
3.510000000000000000e+02,2.010000000000000142e+01,9.129999999999999716e+01,1.710000000000000142e+01,4.529999999999999716e+01,3.610000000000000142e+01,5.000000000000000000e+01,3.033300000000000000e+04,1.710000000000000142e+01,2.015000000000000000e+03
3.510000000000000000e+02,2.350000000000000000e+01,3.600000000000000000e+01,1.800000000000000000e+01,5.760000000000000142e+01,6.129999999999999716e+01,5.000000000000000000e+01,1.762500000000000000e+04,1.440000000000000036e+01,2.015000000000000000e+03
3.510000000000000000e+02,2.630000000000000071e+01,3.579999999999999716e+01,2.030000000000000071e+01,5.389999999999999858e+01,2.869999999999999929e+01,5.000000000000000000e+01,2.662200000000000000e+04,1.700000000000000000e+01,2.015000000000000000e+03
3.510000000000000000e+02,3.839999999999999858e+01,2.519999999999999929e+01,2.750000000000000000e+01,3.220000000000000284e+01,4.339999999999999858e+01,5.000000000000000000e+01,1.816200000000000000e+04,8.199999999999999289e+00,2.015000000000000000e+03
3.510000000000000000e+02,3.420000000000000284e+01,1.950000000000000000e+01,2.460000000000000142e+01,4.350000000000000000e+01,4.970000000000000284e+01,5.000000000000000000e+01,8.327000000000000000e+03,1.490000000000000036e+01,2.015000000000000000e+03
3.510000000000000000e+02,2.519999999999999929e+01,1.660000000000000142e+01,1.430000000000000071e+01,6.260000000000000142e+01,6.900000000000000000e+01,5.000000000000000000e+01,8.061000000000000000e+03,1.869999999999999929e+01,2.015000000000000000e+03
3.510000000000000000e+02,2.069999999999999929e+01,2.000000000000000000e+01,2.730000000000000071e+01,4.889999999999999858e+01,8.409999999999999432e+01,5.000000000000000000e+01,1.096400000000000000e+04,2.650000000000000000e+01,2.015000000000000000e+03
3.510000000000000000e+02,1.669999999999999929e+01,2.250000000000000000e+01,1.000000000000000000e+01,7.500000000000000000e+01,5.650000000000000000e+01,5.000000000000000000e+01,1.779100000000000000e+04,2.369999999999999929e+01,2.015000000000000000e+03
3.510000000000000000e+02,3.650000000000000000e+01,2.610000000000000142e+01,2.850000000000000000e+01,3.360000000000000142e+01,6.870000000000000284e+01,5.000000000000000000e+01,1.892500000000000000e+04,6.700000000000000178e+00,2.015000000000000000e+03
3.510000000000000000e+02,2.539999999999999858e+01,3.450000000000000000e+01,1.660000000000000142e+01,5.629999999999999716e+01,3.920000000000000284e+01,5.000000000000000000e+01,6.300000000000000000e+03,1.130000000000000071e+01,2.015000000000000000e+03
3.510000000000000000e+02,2.019999999999999929e+01,5.089999999999999858e+01,2.760000000000000142e+01,5.150000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.786600000000000000e+04,7.700000000000000178e+00,2.015000000000000000e+03
